Existing Gen (MW),Op Condition,Status,Candidate Gen (MW),Time,Load Shed Cost (M$),Demand (MW),Op Cost (M$),Congestion,Load Shed (MW)
6641.375741500653,5,OPTIMAL,1355.0325672993463,7,0.0,7996.408308799999,29.986531158000002,Yes,0.0
6181.145534738396,6,OPTIMAL,2100.000000444999,7,0.15656122942472195,8315.9369195,3.7715154907692576,Yes,34.791384316604876
6176.761488757885,7,OPTIMAL,2024.4728525421156,7,0.0,8201.234341300002,19.832329841299103,Yes,0.0
6006.284853773799,8,OPTIMAL,1900.000000726201,7,0.0,7906.284854500001,7.748159157410001,Yes,0.0
6164.400901747603,9,OPTIMAL,2100.000000444999,7,0.05611536037463304,8266.778671699998,19.739986128842723,Yes,2.377769507399705
6167.1916739127355,10,OPTIMAL,2100.000000444999,7,0.07002034778042489,8274.971713,7.53047250679542,Yes,7.780038642269432
5916.161399473799,11,OPTIMAL,1900.000000726201,7,0.0,7816.1614002,1.7977171220460004,Yes,0.0
6194.508252813555,12,OPTIMAL,1924.7956754864458,7,0.0,8119.3039283,29.27412635644845,Yes,0.0
6234.170205875911,13,OPTIMAL,2100.000000444999,7,4.3841604823430025,8471.604704200001,26.905002957715187,Yes,137.43449787909097
6197.890167729191,14,OPTIMAL,2100.000000444999,7,0.22849699702775966,8365.0951673,2.8552826571314203,Yes,67.20499912581167
6167.773934745048,15,OPTIMAL,2074.4256130549525,7,0.0,8242.1995478,0.3331764941585751,Yes,0.0
6661.316671061779,16,OPTIMAL,1359.6707616382218,7,0.0,8020.987432700002,5.6949010772170015,Yes,0.0
5957.126605973799,17,OPTIMAL,1900.000000726201,7,0.0,7857.126606699999,20.899956773822,Yes,0.0
6175.563990408132,18,OPTIMAL,2100.000000444999,7,0.6116645741951923,8299.5508369,21.35768817631695,Yes,23.986846046870284
6178.558999560451,19,OPTIMAL,2014.482300439549,7,0.0,8193.0413,26.648412313037056,Yes,0.0
6189.344064375855,20,OPTIMAL,1954.5389878241454,7,0.0,8143.883052200001,25.412284417279313,Yes,0.0
6192.006026938436,1,OPTIMAL,1939.7438190615644,8,0.0,8131.749846000001,14.183821853991766,Yes,0.0
5951.060002873799,2,OPTIMAL,1900.000000726201,8,0.0,7851.0600036,24.181264811088003,Yes,0.0
6174.64793542263,3,OPTIMAL,2100.000000444999,8,0.5931026429342713,8296.861518,22.360309988391165,Yes,22.21358213236971
6261.822284275467,4,OPTIMAL,2100.000000444999,8,4.239363612325709,8552.7846096,18.7852454717673,Yes,190.96232487953645
6025.360255273799,5,OPTIMAL,1900.000000726201,8,0.0,7925.360256000001,6.7365562176000005,Yes,0.0
6233.701526581004,6,OPTIMAL,2100.000000444999,8,4.300608267081011,8470.228773600002,26.566159809689015,Yes,136.52724657400034
6185.896238500416,7,OPTIMAL,2100.000000444999,8,0.37389471436396277,8329.883852399998,7.128011802984092,Yes,43.98761345458385
