type,line_id,year,hour,flow_mw
existing,10,3,8,-500.0
existing,10,3,9,-500.0
existing,10,3,10,-500.0
existing,10,3,11,-500.0
existing,10,3,12,-500.0
existing,10,3,13,-500.0
existing,10,3,14,-500.0
existing,10,3,15,-500.0
existing,10,3,16,-500.0
existing,10,3,17,-500.0
existing,10,3,18,-500.0
existing,10,3,19,-500.0
existing,10,3,20,-500.0
existing,10,3,21,-500.0
existing,10,3,22,-500.0
existing,10,3,23,-500.0
existing,10,3,24,-500.0
existing,10,3,25,-500.0
existing,10,3,26,-500.0
existing,10,3,27,-500.0
existing,10,3,28,-500.0
existing,10,3,29,-500.0
existing,10,3,30,-500.0
existing,10,3,31,-500.0
existing,10,3,32,-500.0
existing,10,3,33,-500.0
existing,10,3,34,-500.0
existing,10,3,35,-500.0
existing,10,3,36,-500.0
existing,10,3,37,-500.0
existing,10,3,38,-500.0
existing,10,3,39,-500.0
existing,10,3,40,-500.0
existing,10,3,41,-500.0
existing,10,3,42,-500.0
existing,10,3,43,-500.0
existing,10,3,44,-500.0
existing,10,3,45,-500.0
existing,10,3,46,-500.0
existing,10,3,47,-500.0
existing,10,3,48,-500.0
existing,10,4,1,-500.0
existing,10,4,2,-500.0
existing,10,4,3,-500.0
existing,10,4,4,-500.0
existing,10,4,5,-500.0
existing,10,4,6,-500.0
existing,10,4,7,-500.0
existing,10,4,8,-500.0
existing,10,4,9,-500.0
existing,10,4,10,-500.0
existing,10,4,11,-500.0
existing,10,4,12,-500.0
existing,10,4,13,-500.0
existing,10,4,14,-500.0
existing,10,4,15,-500.0
existing,10,4,16,-500.0
existing,10,4,17,-500.0
existing,10,4,18,-500.0
existing,10,4,19,-500.0
existing,10,4,20,-500.0
existing,10,4,21,-500.0
existing,10,4,22,-500.0
existing,10,4,23,-500.0
existing,10,4,24,-500.0
existing,10,4,25,-500.0
existing,10,4,26,-500.0
existing,10,4,27,-500.0
existing,10,4,28,-500.0
existing,10,4,29,-500.0
existing,10,4,30,-500.0
existing,10,4,31,-500.0
existing,10,4,32,-500.0
existing,10,4,33,-500.0
existing,10,4,34,-500.0
existing,10,4,35,-500.0
existing,10,4,36,-500.0
existing,10,4,37,-500.0
existing,10,4,38,-500.0
existing,10,4,39,-500.0
existing,10,4,40,-500.0
existing,10,4,41,-500.0
existing,10,4,42,-500.0
existing,10,4,43,-500.0
existing,10,4,44,-500.0
existing,10,4,45,-500.0
existing,10,4,46,-500.0
existing,10,4,47,-500.0
existing,10,4,48,-500.0
existing,10,5,1,-500.0
existing,10,5,2,-500.0
existing,10,5,3,-500.0
existing,10,5,4,-500.0
existing,10,5,5,-500.0
existing,10,5,6,-500.0
existing,10,5,7,-500.0
existing,10,5,8,-500.0
existing,10,5,9,-500.0
existing,10,5,10,-500.0
existing,10,5,11,-500.0
existing,10,5,12,-500.0
existing,10,5,13,-500.0
existing,10,5,14,-500.0
existing,10,5,15,-500.0
existing,10,5,16,-500.0
existing,10,5,17,-500.0
existing,10,5,18,-500.0
existing,10,5,19,-500.0
existing,10,5,20,-500.0
existing,10,5,21,-500.0
existing,10,5,22,-500.0
existing,10,5,23,-500.0
existing,10,5,24,-500.0
existing,10,5,25,-500.0
existing,10,5,26,-500.0
existing,10,5,27,-500.0
existing,10,5,28,-500.0
existing,10,5,29,-500.0
existing,10,5,30,-500.0
existing,10,5,31,-500.0
existing,10,5,32,-500.0
existing,10,5,33,-500.0
existing,10,5,34,-500.0
existing,10,5,35,-500.0
existing,10,5,36,-500.0
existing,10,5,37,-500.0
existing,10,5,38,-500.0
existing,10,5,39,-500.0
existing,10,5,40,-500.0
existing,10,5,41,-500.0
existing,10,5,42,-500.0
existing,10,5,43,-500.0
existing,10,5,44,-500.0
existing,10,5,45,-500.0
existing,10,5,46,-500.0
existing,10,5,47,-500.0
existing,10,5,48,-500.0
existing,10,6,1,-500.0
existing,10,6,2,-500.0
existing,10,6,3,-500.0
existing,10,6,4,-500.0
existing,10,6,5,-500.0
existing,10,6,6,-500.0
existing,10,6,7,-500.0
existing,10,6,8,-500.0
existing,10,6,9,-500.0
existing,10,6,10,-500.0
existing,10,6,11,-500.0
existing,10,6,12,-500.0
existing,10,6,13,-500.0
existing,10,6,14,-500.0
existing,10,6,15,-500.0
existing,10,6,16,-500.0
existing,10,6,17,-500.0
existing,10,6,18,-500.0
existing,10,6,19,-500.0
existing,10,6,20,-500.0
existing,10,6,21,-500.0
existing,10,6,22,-500.0
existing,10,6,23,-500.0
existing,10,6,24,-500.0
existing,10,6,25,-500.0
existing,10,6,26,-500.0
existing,10,6,27,-500.0
existing,10,6,28,-500.0
existing,10,6,29,-500.0
existing,10,6,30,-500.0
existing,10,6,31,-500.0
existing,10,6,32,-500.0
existing,10,6,33,-500.0
existing,10,6,34,-500.0
existing,10,6,35,-500.0
existing,10,6,36,-500.0
existing,10,6,37,-500.0
existing,10,6,38,-500.0
existing,10,6,39,-500.0
existing,10,6,40,-500.0
existing,10,6,41,-500.0
existing,10,6,42,-500.0
existing,10,6,43,-500.0
existing,10,6,44,-500.0
existing,10,6,45,-500.0
existing,10,6,46,-500.0
existing,10,6,47,-500.0
existing,10,6,48,-500.0
candidate,1,1,1,738.5913886645035
candidate,1,1,2,649.4301317035038
candidate,1,1,3,495.48042025300197
candidate,1,1,4,465.55432824250306
candidate,1,1,5,464.3202590740025
candidate,1,1,6,467.7139415305023
candidate,1,1,7,595.7482687030019
candidate,1,1,8,702.1864443790028
candidate,1,1,9,818.4971485810036
candidate,1,1,10,899.3284650280029
candidate,1,1,11,1000.0
candidate,1,1,12,1000.0
candidate,1,1,13,1000.0
candidate,1,1,14,1000.0
candidate,1,1,15,1000.0
candidate,1,1,16,1000.0
candidate,1,1,17,1000.0
candidate,1,1,18,1000.0
candidate,1,1,19,1000.0
candidate,1,1,20,1000.0
candidate,1,1,21,1000.0
candidate,1,1,22,1000.0
candidate,1,1,23,992.5004297215023
candidate,1,1,24,803.071330516003
candidate,1,1,25,643.8768359590038
candidate,1,1,26,504.4273984540025
candidate,1,1,27,494.86338877150183
candidate,1,1,28,457.5329003665022
candidate,1,1,29,467.09691004900264
candidate,1,1,30,615.8018383930021
candidate,1,1,31,855.8276431915015
candidate,1,1,32,1000.0
candidate,1,1,33,1000.0
candidate,1,1,34,1000.0
candidate,1,1,35,1000.0
candidate,1,1,36,1000.0
candidate,1,1,37,1000.0
candidate,1,1,38,1000.0
candidate,1,1,39,1000.0
candidate,1,1,40,1000.0
candidate,1,1,41,1000.0
candidate,1,1,42,1000.0
candidate,1,1,43,1000.0
candidate,1,1,44,1000.0
candidate,1,1,45,1000.0
candidate,1,1,46,1000.0
candidate,1,1,47,1000.0
candidate,1,1,48,1000.0
candidate,1,2,1,1000.0
candidate,1,2,2,1000.0
candidate,1,2,3,888.0984622783021
candidate,1,2,4,855.1797610667527
candidate,1,2,5,853.8222849814015
candidate,1,2,6,857.5553356835524
candidate,1,2,7,998.3930955733026
candidate,1,2,8,1000.0
candidate,1,2,9,1000.0
candidate,1,2,10,1000.0
candidate,1,2,11,1000.0
candidate,1,2,12,1000.0
candidate,1,2,13,1000.0
candidate,1,2,14,1000.0
candidate,1,2,15,1000.0
candidate,1,2,16,1000.0
candidate,1,2,17,1000.0
candidate,1,2,18,1000.0
candidate,1,2,19,1000.0
candidate,1,2,20,1000.0
candidate,1,2,21,1000.0
candidate,1,2,22,1000.0
candidate,1,2,23,1000.0
candidate,1,2,24,1000.0
candidate,1,2,25,1000.0
candidate,1,2,26,897.9401382994022
candidate,1,2,27,887.4197276486523
candidate,1,2,28,846.3561904031515
candidate,1,2,29,856.8766010539023
candidate,1,2,30,1000.0
candidate,1,2,31,1000.0
candidate,1,2,32,1000.0
candidate,1,2,33,1000.0
candidate,1,2,34,1000.0
candidate,1,2,35,1000.0
candidate,1,2,36,1000.0
candidate,1,2,37,1000.0
candidate,1,2,38,1000.0
candidate,1,2,39,1000.0
candidate,1,2,40,1000.0
candidate,1,2,41,1000.0
candidate,1,2,42,1000.0
candidate,1,2,43,1000.0
candidate,1,2,44,1000.0
candidate,1,2,45,1000.0
candidate,1,2,46,1000.0
candidate,1,2,47,1000.0
candidate,1,2,48,1000.0
candidate,1,3,1,1000.0
candidate,1,3,2,1000.0
candidate,1,3,3,1000.0
candidate,1,3,4,1000.0
candidate,1,3,5,1000.0
candidate,1,3,6,1000.0
candidate,1,3,7,1000.0
candidate,1,3,8,1000.0
candidate,1,3,9,1000.0
candidate,1,3,10,1000.0
candidate,1,3,11,1000.0
candidate,1,3,12,1000.0
candidate,1,3,13,1000.0
candidate,1,3,14,1000.0
candidate,1,3,15,1000.0
candidate,1,3,16,1000.0
candidate,1,3,17,1000.0
candidate,1,3,18,1000.0
candidate,1,3,19,1000.0
candidate,1,3,20,1000.0
candidate,1,3,21,1000.0
candidate,1,3,22,1000.0
candidate,1,3,23,1000.0
candidate,1,3,24,1000.0
candidate,1,3,25,1000.0
candidate,1,3,26,1000.0
candidate,1,3,27,1000.0
candidate,1,3,28,1000.0
candidate,1,3,29,1000.0
candidate,1,3,30,1000.0
candidate,1,3,31,1000.0
candidate,1,3,32,1000.0
candidate,1,3,33,1000.0
candidate,1,3,34,1000.0
candidate,1,3,35,1000.0
candidate,1,3,36,1000.0
candidate,1,3,37,1000.0
candidate,1,3,38,1000.0
candidate,1,3,39,1000.0
candidate,1,3,40,1000.0
candidate,1,3,41,1000.0
candidate,1,3,42,1000.0
candidate,1,3,43,1000.0
candidate,1,3,44,1000.0
candidate,1,3,45,1000.0
candidate,1,3,46,1000.0
candidate,1,3,47,1000.0
candidate,1,3,48,1000.0
candidate,1,4,1,1000.0
candidate,1,4,2,1000.0
candidate,1,4,3,1000.0
candidate,1,4,4,1000.0
candidate,1,4,5,1000.0
candidate,1,4,6,1000.0
candidate,1,4,7,1000.0
candidate,1,4,8,1000.0
candidate,1,4,9,1000.0
candidate,1,4,10,1000.0
candidate,1,4,11,1000.0
candidate,1,4,12,1000.0
candidate,1,4,13,1000.0
candidate,1,4,14,1000.0
candidate,1,4,15,1000.0
candidate,1,4,16,1000.0
candidate,1,4,17,1000.0
candidate,1,4,18,1000.0
candidate,1,4,19,1000.0
candidate,1,4,20,1000.0
candidate,1,4,21,1000.0
candidate,1,4,22,1000.0
candidate,1,4,23,1000.0
candidate,1,4,24,1000.0
candidate,1,4,25,1000.0
candidate,1,4,26,1000.0
candidate,1,4,27,1000.0
candidate,1,4,28,1000.0
candidate,1,4,29,1000.0
candidate,1,4,30,1000.0
candidate,1,4,31,1000.0
candidate,1,4,32,1000.0
candidate,1,4,33,1000.0
candidate,1,4,34,1000.0
candidate,1,4,35,1000.0
candidate,1,4,36,1000.0
candidate,1,4,37,1000.0
candidate,1,4,38,1000.0
candidate,1,4,39,1000.0
candidate,1,4,40,1000.0
candidate,1,4,41,859.5136247327014
candidate,1,4,42,600.4701743446017
candidate,1,4,43,726.6896498523238
candidate,1,4,44,834.9301825204925
candidate,1,4,45,964.4519077145419
candidate,1,4,46,1000.0
candidate,1,4,47,1000.0
candidate,1,4,48,1000.0
candidate,1,5,1,1000.0
candidate,1,5,2,1000.0
candidate,1,5,3,1000.0
candidate,1,5,4,1000.0
candidate,1,5,5,1000.0
candidate,1,5,6,1000.0
candidate,1,5,7,1000.0
candidate,1,5,8,1000.0
candidate,1,5,9,1000.0
candidate,1,5,10,1000.0
candidate,1,5,11,1000.0
candidate,1,5,12,1000.0
candidate,1,5,13,983.424004137253
candidate,1,5,14,894.4093703843726
candidate,1,5,15,825.5337959112321
candidate,1,5,16,716.3801028786147
candidate,1,5,17,647.9073126696553
candidate,1,5,18,416.71093547067676
candidate,1,5,19,599.5735736388933
candidate,1,5,20,708.7272666715135
candidate,1,5,21,878.2981294418121
candidate,1,5,22,1000.0
candidate,1,5,23,1000.0
candidate,1,5,24,1000.0
candidate,1,5,25,1000.0
candidate,1,5,26,1000.0
candidate,1,5,27,1000.0
candidate,1,5,28,1000.0
candidate,1,5,29,1000.0
candidate,1,5,30,1000.0
candidate,1,5,31,1000.0
candidate,1,5,32,1000.0
candidate,1,5,33,1000.0
candidate,1,5,34,914.5484296641139
candidate,1,5,35,772.7694623806542
candidate,1,5,36,736.5191621583554
candidate,1,5,37,811.839236249132
candidate,1,5,38,784.450116924934
candidate,1,5,39,614.0736937278143
candidate,1,5,40,527.8785255195744
candidate,1,5,41,245.12615948101916
candidate,1,5,42,-39.237327411178285
candidate,1,5,43,99.31939006346101
candidate,1,5,44,-19.460175578999042
candidate,1,5,45,122.7215678670982
candidate,1,5,46,631.3932793613747
candidate,1,5,47,956.4376690772337
candidate,1,5,48,1000.0
candidate,1,6,1,1000.0
candidate,1,6,2,1000.0
candidate,1,6,3,1000.0
candidate,1,6,4,1000.0
candidate,1,6,5,1000.0
candidate,1,6,6,1000.0
candidate,1,6,7,1000.0
candidate,1,6,8,1000.0
candidate,1,6,9,1000.0
candidate,1,6,10,911.3454889325553
candidate,1,6,11,757.6651687809506
candidate,1,6,12,494.72080990290965
candidate,1,6,13,112.7679086719113
candidate,1,6,14,14.607935834830414
candidate,1,6,15,-61.34389628966005
candidate,1,6,16,-181.71200983933
candidate,1,6,17,-257.2196757546892
candidate,1,6,18,-512.1691054056182
candidate,1,6,19,-310.5192098913493
candidate,1,6,20,-190.15109634167948
candidate,1,6,21,-3.158569588129467
candidate,1,6,22,453.4136740738595
candidate,1,6,23,777.2083390404287
candidate,1,6,24,1000.0
candidate,1,6,25,1000.0
candidate,1,6,26,1000.0
candidate,1,6,27,1000.0
candidate,1,6,28,1000.0
candidate,1,6,29,1000.0
candidate,1,6,30,1000.0
candidate,1,6,31,973.9724419898243
candidate,1,6,32,713.2488962896598
candidate,1,6,33,450.30453741161955
candidate,1,6,34,36.81607654742038
candidate,1,6,35,-119.52922299118836
candidate,1,6,36,-159.50386912673912
candidate,1,6,37,-76.44543125950895
candidate,1,6,38,130.95149880079134
candidate,1,6,39,-294.52935143712784
candidate,1,6,40,-389.58018761196945
candidate,1,6,41,-463.78245427092907
candidate,1,6,42,-446.8820727167131
candidate,1,6,43,-617.7508302078932
candidate,1,6,44,-493.54135800149874
candidate,1,6,45,-336.75190118764976
candidate,1,6,46,-37.83035632066765
candidate,1,6,47,320.60900494134194
candidate,1,6,48,660.8376856373709
candidate,2,1,1,0.0
candidate,2,1,2,0.0
candidate,2,1,3,0.0
candidate,2,1,4,0.0
candidate,2,1,5,0.0
candidate,2,1,6,0.0
candidate,2,1,7,0.0
candidate,2,1,8,0.0
candidate,2,1,9,0.0
candidate,2,1,10,0.0
candidate,2,1,11,0.0
candidate,2,1,12,0.0
candidate,2,1,13,0.0
candidate,2,1,14,0.0
candidate,2,1,15,0.0
candidate,2,1,16,0.0
candidate,2,1,17,0.0
candidate,2,1,18,0.0
candidate,2,1,19,0.0
candidate,2,1,20,0.0
candidate,2,1,21,0.0
candidate,2,1,22,0.0
candidate,2,1,23,0.0
candidate,2,1,24,0.0
candidate,2,1,25,0.0
candidate,2,1,26,0.0
candidate,2,1,27,0.0
candidate,2,1,28,0.0
candidate,2,1,29,0.0
candidate,2,1,30,0.0
candidate,2,1,31,0.0
candidate,2,1,32,0.0
candidate,2,1,33,0.0
candidate,2,1,34,0.0
candidate,2,1,35,0.0
candidate,2,1,36,0.0
candidate,2,1,37,0.0
candidate,2,1,38,0.0
candidate,2,1,39,0.0
candidate,2,1,40,0.0
candidate,2,1,41,0.0
candidate,2,1,42,0.0
candidate,2,1,43,0.0
candidate,2,1,44,0.0
candidate,2,1,45,0.0
candidate,2,1,46,0.0
candidate,2,1,47,0.0
candidate,2,1,48,0.0
candidate,2,2,1,0.0
candidate,2,2,2,0.0
candidate,2,2,3,0.0
candidate,2,2,4,0.0
candidate,2,2,5,0.0
candidate,2,2,6,0.0
candidate,2,2,7,0.0
candidate,2,2,8,0.0
candidate,2,2,9,0.0
candidate,2,2,10,0.0
candidate,2,2,11,0.0
candidate,2,2,12,0.0
candidate,2,2,13,0.0
candidate,2,2,14,0.0
candidate,2,2,15,0.0
candidate,2,2,16,0.0
candidate,2,2,17,0.0
candidate,2,2,18,0.0
candidate,2,2,19,0.0
candidate,2,2,20,0.0
candidate,2,2,21,0.0
candidate,2,2,22,0.0
candidate,2,2,23,0.0
candidate,2,2,24,0.0
candidate,2,2,25,0.0
candidate,2,2,26,0.0
candidate,2,2,27,0.0
candidate,2,2,28,0.0
candidate,2,2,29,0.0
candidate,2,2,30,0.0
candidate,2,2,31,0.0
candidate,2,2,32,0.0
candidate,2,2,33,0.0
candidate,2,2,34,0.0
candidate,2,2,35,0.0
candidate,2,2,36,0.0
candidate,2,2,37,0.0
candidate,2,2,38,0.0
candidate,2,2,39,0.0
candidate,2,2,40,0.0
candidate,2,2,41,0.0
candidate,2,2,42,0.0
candidate,2,2,43,0.0
candidate,2,2,44,0.0
candidate,2,2,45,0.0
candidate,2,2,46,0.0
candidate,2,2,47,0.0
candidate,2,2,48,0.0
candidate,2,3,1,150.0
candidate,2,3,2,150.0
candidate,2,3,3,150.0
candidate,2,3,4,-150.0
candidate,2,3,5,-150.0
candidate,2,3,6,150.0
candidate,2,3,7,150.0
candidate,2,3,8,150.0
candidate,2,3,9,150.0
candidate,2,3,10,150.0
candidate,2,3,11,150.0
candidate,2,3,12,150.0
candidate,2,3,13,150.0
candidate,2,3,14,150.0
candidate,2,3,15,150.0
candidate,2,3,16,150.0
candidate,2,3,17,150.0
candidate,2,3,18,150.0
candidate,2,3,19,150.0
candidate,2,3,20,150.0
candidate,2,3,21,150.0
candidate,2,3,22,150.0
candidate,2,3,23,150.0
candidate,2,3,24,150.0
candidate,2,3,25,150.0
candidate,2,3,26,150.0
candidate,2,3,27,150.0
candidate,2,3,28,-150.0
candidate,2,3,29,150.0
candidate,2,3,30,150.0
candidate,2,3,31,150.0
candidate,2,3,32,150.0
candidate,2,3,33,150.0
candidate,2,3,34,150.0
candidate,2,3,35,150.0
candidate,2,3,36,150.0
candidate,2,3,37,150.0
candidate,2,3,38,150.0
candidate,2,3,39,150.0
candidate,2,3,40,150.0
candidate,2,3,41,150.0
candidate,2,3,42,150.0
candidate,2,3,43,150.0
candidate,2,3,44,150.0
candidate,2,3,45,150.0
candidate,2,3,46,150.0
candidate,2,3,47,150.0
candidate,2,3,48,150.0
candidate,2,4,1,150.0
candidate,2,4,2,150.0
candidate,2,4,3,150.0
candidate,2,4,4,150.0
candidate,2,4,5,150.0
candidate,2,4,6,150.0
candidate,2,4,7,150.0
candidate,2,4,8,150.0
candidate,2,4,9,150.0
candidate,2,4,10,150.0
candidate,2,4,11,150.0
candidate,2,4,12,150.0
candidate,2,4,13,150.0
candidate,2,4,14,150.0
candidate,2,4,15,150.0
candidate,2,4,16,150.0
candidate,2,4,17,150.0
candidate,2,4,18,150.0
candidate,2,4,19,150.0
candidate,2,4,20,150.0
candidate,2,4,21,150.0
candidate,2,4,22,150.0
candidate,2,4,23,150.0
candidate,2,4,24,150.0
candidate,2,4,25,150.0
candidate,2,4,26,150.0
candidate,2,4,27,150.0
candidate,2,4,28,150.0
candidate,2,4,29,150.0
candidate,2,4,30,150.0
candidate,2,4,31,150.0
candidate,2,4,32,150.0
candidate,2,4,33,150.0
candidate,2,4,34,150.0
candidate,2,4,35,150.0
candidate,2,4,36,150.0
candidate,2,4,37,150.0
candidate,2,4,38,150.0
candidate,2,4,39,150.0
candidate,2,4,40,150.0
candidate,2,4,41,150.0
candidate,2,4,42,150.0
candidate,2,4,43,150.0
candidate,2,4,44,150.0
candidate,2,4,45,150.0
candidate,2,4,46,150.0
candidate,2,4,47,150.0
candidate,2,4,48,150.0
candidate,2,5,1,150.0
candidate,2,5,2,150.0
candidate,2,5,3,150.0
candidate,2,5,4,150.0
candidate,2,5,5,150.0
candidate,2,5,6,150.0
candidate,2,5,7,150.0
candidate,2,5,8,150.0
candidate,2,5,9,150.0
candidate,2,5,10,150.0
candidate,2,5,11,150.0
candidate,2,5,12,150.0
candidate,2,5,13,150.0
candidate,2,5,14,150.0
candidate,2,5,15,150.0
candidate,2,5,16,150.0
candidate,2,5,17,150.0
candidate,2,5,18,150.0
candidate,2,5,19,150.0
candidate,2,5,20,150.0
candidate,2,5,21,150.0
candidate,2,5,22,150.0
candidate,2,5,23,150.0
candidate,2,5,24,150.0
candidate,2,5,25,150.0
candidate,2,5,26,150.0
candidate,2,5,27,150.0
candidate,2,5,28,150.0
candidate,2,5,29,150.0
candidate,2,5,30,150.0
candidate,2,5,31,150.0
candidate,2,5,32,150.0
candidate,2,5,33,150.0
candidate,2,5,34,150.0
candidate,2,5,35,150.0
candidate,2,5,36,150.0
candidate,2,5,37,150.0
candidate,2,5,38,150.0
candidate,2,5,39,150.0
candidate,2,5,40,150.0
candidate,2,5,41,150.0
candidate,2,5,42,150.0
candidate,2,5,43,150.0
candidate,2,5,44,150.0
candidate,2,5,45,150.0
candidate,2,5,46,150.0
candidate,2,5,47,150.0
candidate,2,5,48,150.0
candidate,2,6,1,150.0
candidate,2,6,2,150.0
candidate,2,6,3,150.0
candidate,2,6,4,150.0
candidate,2,6,5,150.0
candidate,2,6,6,150.0
candidate,2,6,7,150.0
candidate,2,6,8,150.0
candidate,2,6,9,150.0
candidate,2,6,10,150.0
candidate,2,6,11,150.0
candidate,2,6,12,150.0
candidate,2,6,13,150.0
candidate,2,6,14,150.0
candidate,2,6,15,150.0
candidate,2,6,16,150.0
candidate,2,6,17,150.0
candidate,2,6,18,150.0
candidate,2,6,19,150.0
candidate,2,6,20,150.0
candidate,2,6,21,150.0
candidate,2,6,22,150.0
candidate,2,6,23,150.0
candidate,2,6,24,150.0
candidate,2,6,25,150.0
candidate,2,6,26,150.0
candidate,2,6,27,150.0
candidate,2,6,28,150.0
candidate,2,6,29,150.0
candidate,2,6,30,150.0
candidate,2,6,31,150.0
candidate,2,6,32,150.0
candidate,2,6,33,150.0
candidate,2,6,34,150.0
candidate,2,6,35,150.0
candidate,2,6,36,150.0
candidate,2,6,37,150.0
candidate,2,6,38,150.0
candidate,2,6,39,150.0
candidate,2,6,40,150.0
candidate,2,6,41,150.0
candidate,2,6,42,150.0
candidate,2,6,43,150.0
candidate,2,6,44,150.0
candidate,2,6,45,150.0
candidate,2,6,46,150.0
candidate,2,6,47,150.0
candidate,2,6,48,150.0
candidate,3,1,1,0.0
candidate,3,1,2,0.0
candidate,3,1,3,0.0
candidate,3,1,4,0.0
candidate,3,1,5,0.0
candidate,3,1,6,0.0
candidate,3,1,7,0.0
candidate,3,1,8,0.0
candidate,3,1,9,0.0
candidate,3,1,10,0.0
candidate,3,1,11,0.0
candidate,3,1,12,0.0
candidate,3,1,13,0.0
candidate,3,1,14,0.0
candidate,3,1,15,0.0
candidate,3,1,16,0.0
candidate,3,1,17,0.0
candidate,3,1,18,0.0
candidate,3,1,19,0.0
candidate,3,1,20,0.0
candidate,3,1,21,0.0
candidate,3,1,22,0.0
candidate,3,1,23,0.0
candidate,3,1,24,0.0
candidate,3,1,25,0.0
candidate,3,1,26,0.0
candidate,3,1,27,0.0
candidate,3,1,28,0.0
candidate,3,1,29,0.0
candidate,3,1,30,0.0
candidate,3,1,31,0.0
candidate,3,1,32,0.0
candidate,3,1,33,0.0
candidate,3,1,34,0.0
candidate,3,1,35,0.0
candidate,3,1,36,0.0
candidate,3,1,37,0.0
candidate,3,1,38,0.0
candidate,3,1,39,0.0
candidate,3,1,40,0.0
candidate,3,1,41,0.0
candidate,3,1,42,0.0
candidate,3,1,43,0.0
candidate,3,1,44,0.0
candidate,3,1,45,0.0
candidate,3,1,46,0.0
candidate,3,1,47,0.0
candidate,3,1,48,0.0
candidate,3,2,1,0.0
candidate,3,2,2,0.0
candidate,3,2,3,0.0
candidate,3,2,4,0.0
candidate,3,2,5,0.0
candidate,3,2,6,0.0
candidate,3,2,7,0.0
candidate,3,2,8,0.0
candidate,3,2,9,0.0
candidate,3,2,10,0.0
candidate,3,2,11,0.0
candidate,3,2,12,0.0
candidate,3,2,13,0.0
candidate,3,2,14,0.0
candidate,3,2,15,0.0
candidate,3,2,16,0.0
candidate,3,2,17,0.0
candidate,3,2,18,0.0
candidate,3,2,19,0.0
candidate,3,2,20,0.0
candidate,3,2,21,0.0
candidate,3,2,22,0.0
candidate,3,2,23,0.0
candidate,3,2,24,0.0
candidate,3,2,25,0.0
candidate,3,2,26,0.0
candidate,3,2,27,0.0
candidate,3,2,28,0.0
candidate,3,2,29,0.0
candidate,3,2,30,0.0
candidate,3,2,31,0.0
candidate,3,2,32,0.0
candidate,3,2,33,0.0
candidate,3,2,34,0.0
candidate,3,2,35,0.0
candidate,3,2,36,0.0
candidate,3,2,37,0.0
candidate,3,2,38,0.0
candidate,3,2,39,0.0
candidate,3,2,40,0.0
candidate,3,2,41,0.0
candidate,3,2,42,0.0
candidate,3,2,43,0.0
candidate,3,2,44,0.0
candidate,3,2,45,0.0
candidate,3,2,46,0.0
candidate,3,2,47,0.0
candidate,3,2,48,0.0
candidate,3,3,1,0.0
candidate,3,3,2,0.0
candidate,3,3,3,0.0
candidate,3,3,4,0.0
candidate,3,3,5,0.0
candidate,3,3,6,0.0
candidate,3,3,7,0.0
candidate,3,3,8,0.0
candidate,3,3,9,0.0
candidate,3,3,10,0.0
candidate,3,3,11,0.0
candidate,3,3,12,0.0
candidate,3,3,13,0.0
candidate,3,3,14,0.0
candidate,3,3,15,0.0
candidate,3,3,16,0.0
candidate,3,3,17,0.0
candidate,3,3,18,0.0
candidate,3,3,19,0.0
candidate,3,3,20,0.0
candidate,3,3,21,0.0
candidate,3,3,22,0.0
candidate,3,3,23,0.0
candidate,3,3,24,0.0
candidate,3,3,25,0.0
candidate,3,3,26,0.0
candidate,3,3,27,0.0
candidate,3,3,28,0.0
candidate,3,3,29,0.0
candidate,3,3,30,0.0
candidate,3,3,31,0.0
candidate,3,3,32,0.0
candidate,3,3,33,0.0
candidate,3,3,34,0.0
candidate,3,3,35,0.0
candidate,3,3,36,0.0
candidate,3,3,37,0.0
candidate,3,3,38,0.0
candidate,3,3,39,0.0
candidate,3,3,40,0.0
candidate,3,3,41,0.0
candidate,3,3,42,0.0
candidate,3,3,43,0.0
candidate,3,3,44,0.0
candidate,3,3,45,0.0
candidate,3,3,46,0.0
candidate,3,3,47,0.0
candidate,3,3,48,0.0
candidate,3,4,1,0.0
candidate,3,4,2,0.0
candidate,3,4,3,0.0
candidate,3,4,4,0.0
candidate,3,4,5,0.0
candidate,3,4,6,0.0
candidate,3,4,7,0.0
candidate,3,4,8,0.0
candidate,3,4,9,0.0
candidate,3,4,10,0.0
candidate,3,4,11,0.0
candidate,3,4,12,0.0
candidate,3,4,13,0.0
candidate,3,4,14,0.0
candidate,3,4,15,0.0
candidate,3,4,16,0.0
candidate,3,4,17,0.0
candidate,3,4,18,0.0
candidate,3,4,19,0.0
candidate,3,4,20,0.0
candidate,3,4,21,0.0
candidate,3,4,22,0.0
candidate,3,4,23,0.0
candidate,3,4,24,0.0
candidate,3,4,25,0.0
candidate,3,4,26,0.0
candidate,3,4,27,0.0
candidate,3,4,28,0.0
candidate,3,4,29,0.0
candidate,3,4,30,0.0
candidate,3,4,31,0.0
candidate,3,4,32,0.0
candidate,3,4,33,0.0
candidate,3,4,34,0.0
candidate,3,4,35,0.0
candidate,3,4,36,0.0
candidate,3,4,37,0.0
candidate,3,4,38,0.0
candidate,3,4,39,0.0
candidate,3,4,40,0.0
candidate,3,4,41,0.0
candidate,3,4,42,0.0
candidate,3,4,43,0.0
candidate,3,4,44,0.0
candidate,3,4,45,0.0
candidate,3,4,46,0.0
candidate,3,4,47,0.0
candidate,3,4,48,0.0
candidate,3,5,1,0.0
candidate,3,5,2,0.0
candidate,3,5,3,0.0
candidate,3,5,4,0.0
candidate,3,5,5,0.0
