id,node_code,region,latitude,longitude,gen_type,Pmin,capacity_mw,om_cost
1,AB,AB,55.264846,-112.120027,biomass,0.4,131,7.07
2,AB,AB,49.641708,-113.491982,wind_onshore,0,73,0
3,AB,AB,50.490504,-111.652481,NG_SC,0,7,6.88
4,AB,AB,50.165781,-113.615453,NG_SC,0,10,6.88
5,AB,AB,53.78278,-113.109585,NG_CG,0,106,2.73
6,AB,AB,54.127889,-115.665862,NG_SC,0,63,6.88
7,AB,AB,49.641708,-113.491982,wind_onshore,0,68,0
8,AB,AB,54.941979,-117.202936,NG_CG,0,36,2.73
9,AB,AB,54.941979,-117.202936,NG_CG,0,64,2.73
10,AB,AB,52.302068,-113.728788,NG_CG,0,6.05,2.73
11,AB,AB,50.710701,-111.091596,wind_onshore,0,18,0
12,AB,AB,50.710701,-111.091596,wind_onshore,0,16,0
13,AB,AB,50.710701,-111.091596,wind_onshore,0,18,0
14,AB,AB,50.710701,-111.091596,wind_onshore,0,11,0
15,AB,AB,52.430225,-111.755051,NG_SC,0,5,6.88
16,AB,AB,52.647792,-115.081306,hydro_daily,0,60,5
17,AB,AB,52.647792,-115.081306,hydro_daily,0,60,5
18,AB,AB,52.651507,-115.078971,NG_CG,0,6,2.73
19,AB,AB,50.9713,-113.8858,solar_PV,0,27,0
20,AB,AB,49.569205,-113.82165,hydro_run,0,2.7,1
21,AB,AB,51.026456,-114.037616,biomass,0.4,10,7.07
22,AB,AB,52.468326,-112.132548,NG_CC,0,155,2.73
23,AB,AB,52.468326,-112.132548,NG_CC,0,395,2.73
24,AB,AB,52.91151,-115.373052,hydro_daily,0,162,5
25,AB,AB,52.91151,-115.373052,hydro_daily,0,200,5
26,AB,AB,52.468326,-112.132548,coal,0,148,6.58
27,AB,AB,52.468326,-112.132548,coal,0,407,6.58
28,AB,AB,49.650996,-111.291014,solar_PV,0,11,0
29,AB,AB,50.556597,-112.017257,solar_PV,0,13,0
30,AB,AB,50.556597,-112.017257,solar_PV,0,14,0
31,AB,AB,51.010413,-114.166987,hydro_run,0,11.2,1
32,AB,AB,50.556597,-112.017257,solar_PV,0,15,0
33,AB,AB,51.010413,-114.166987,hydro_daily,0,17,5
34,AB,AB,50.136419,-112.883915,wind_onshore,0,300,0
35,AB,AB,52.302068,-113.728788,wind_onshore,0,66,0
36,AB,AB,52.405529,-110.579964,wind_onshore,0,13.6,0
37,AB,AB,52.405529,-110.579964,wind_onshore,0,15.3,0
38,AB,AB,49.650996,-111.291014,solar_PV,0,20,0
39,AB,AB,51.178852,-113.938255,NG_CC,0,330,2.73
40,AB,AB,53.516682,-116.604432,NG_CC,0,450,2.73
41,AB,AB,53.516682,-116.604432,NG_CC,0,450,2.73
42,AB,AB,50.17756,-110.480231,biomass,0.4,42,7.07
43,AB,AB,49.827779,-112.735101,hydro_run,0,15,1
44,AB,AB,50.180374,-110.481204,solar_PV,0,15,0
45,AB,AB,55.560303,-110.914388,NG_CG,0,100,2.73
46,AB,AB,50.165781,-113.615453,solar_PV,0,58,0
47,AB,AB,50.165781,-113.615453,solar_PV,0,75,0
48,AB,AB,50.259286,-112.76472,solar_PV,0,41,0
49,AB,AB,50.259286,-112.76472,solar_PV,0,34,0
50,AB,AB,50.17756,-110.480231,NG_CC,0,299,2.73
51,AB,AB,57.340441,-111.757946,NG_CG,0,203,2.73
52,AB,AB,49.827779,-112.735101,NG_CG,0,5,2.73
53,AB,AB,49.827779,-112.735101,solar_PV,0,22,0
54,AB,AB,49.650996,-111.291014,solar_PV,0,41,0
55,AB,AB,49.650996,-111.291014,solar_PV,0,41,0
56,AB,AB,49.516081,-114.027645,wind_onshore,0,20,0
57,AB,AB,53.019004,-113.485876,NG_CG,0,10,2.73
58,AB,AB,49.557522,-113.961163,wind_onshore,0,76.2,0
59,AB,AB,49.557522,-113.961163,wind_onshore,0,29.4,0
60,AB,AB,51.43106,-113.837955,NG_SC,0,48,6.88
61,AB,AB,51.43106,-113.837955,NG_SC,0,48,6.88
62,AB,AB,51.43106,-113.837955,NG_SC,0,48,6.88
63,AB,AB,49.515911,-114.026624,wind_onshore,0,39,0
64,AB,AB,50.495098,-116.117825,hydro_daily,0,17,5
65,AB,AB,50.495098,-116.117825,hydro_daily,0,18,5
66,AB,AB,49.841247,-110.521769,wind_onshore,0,196,0
67,AB,AB,49.841247,-110.521769,wind_onshore,0,46,0
68,AB,AB,56.277074,-116.975322,biomass,0.4,52,7.07
69,AB,AB,50.9713,-113.8858,solar_PV,0,35,0
70,AB,AB,52.236765,-113.86917,hydro_run,0,5.6,1
71,AB,AB,52.236765,-113.86917,hydro_run,0,5.6,1
72,AB,AB,52.236765,-113.86917,hydro_run,0,5.6,1
73,AB,AB,50.17756,-110.480231,solar_PV,0,216,0
74,AB,AB,53.740713,-113.208299,NG_CG,0,326,2.73
75,AB,AB,49.515549,-113.923193,NG_SC,0,6,6.88
76,AB,AB,54.127889,-115.665862,biomass,0.4,25,7.07
77,AB,AB,50.961652,-113.719549,NG_CC,0,120,2.73
78,AB,AB,55.407268,-110.742939,NG_CG,0,98,2.73
79,AB,AB,50.9713,-113.8858,NG_CC,0,868,2.73
80,AB,AB,50.678091,-110.026756,solar_PV,0,39,0
81,AB,AB,53.587993,-113.365002,NG_SC,0,48,6.88
82,AB,AB,53.587993,-113.365002,NG_SC,0,101,6.88
83,AB,AB,53.587993,-113.365002,NG_SC,0,101,6.88
84,AB,AB,50.165781,-113.615453,solar_PV,0,94,0
85,AB,AB,50.678091,-110.026756,NG_CG,0,46,2.73
86,AB,AB,51.442463,-112.211905,solar_PV,0,75,0
87,AB,AB,57.390711,-111.587174,NG_CG,0,199,2.73
88,AB,AB,49.610195,-111.17482,wind_onshore,0,200,0
89,AB,AB,49.610195,-111.17482,wind_onshore,0,266,0
90,AB,AB,51.975318,-111.836553,wind_onshore,0,130,0
91,AB,AB,54.127889,-115.665862,NG_SC,0,15,6.88
92,AB,AB,54.6139,-115.567253,NG_SC,0,15,6.88
93,AB,AB,51.010413,-114.166987,hydro_daily,0,16,5
94,AB,AB,51.010413,-114.166987,hydro_daily,0,16,5
95,AB,AB,51.010413,-114.166987,hydro_daily,0,16,5
96,AB,AB,51.010413,-114.166987,hydro_daily,0,28,5
97,AB,AB,53.450461,-114.447566,coal,0,422,6.58
98,AB,AB,53.450461,-114.447566,coal,0,422,6.58
99,AB,AB,53.450461,-114.447566,coal,0,527,6.58
100,AB,AB,53.450461,-114.447566,NG_CC,0,466,2.73
101,AB,AB,53.450461,-114.447566,NG_SC,0,411,6.88
102,AB,AB,53.450461,-114.447566,NG_SC,0,411,6.88
103,AB,AB,54.941979,-117.202936,biomass,0.4,5,7.07
104,AB,AB,54.941979,-117.202936,biomass,0.4,18,7.07
105,AB,AB,52.607934,-111.239288,wind_onshore,0,152,0
106,AB,AB,49.641708,-113.491982,wind_onshore,0,71,0
107,AB,AB,52.279408,-112.049138,wind_onshore,0,150,0
108,AB,AB,51.442463,-112.211905,wind_onshore,0,145,0
109,AB,AB,50.55718,-110.118844,wind_onshore,0,100,0
110,AB,AB,51.677317,-114.270287,NG_CG,0,45,2.73
111,AB,AB,54.941979,-117.202936,NG_CC,0,300,2.73
112,AB,AB,53.780457,-113.125985,NG_CG,0,102,2.73
113,AB,AB,50.598059,-113.714479,NG_SC,0,10,6.88
114,AB,AB,50.598059,-113.714479,NG_SC,0,10,6.88
115,AB,AB,51.010413,-114.166987,hydro_run,0,5,1
116,AB,AB,51.010413,-114.166987,hydro_run,0,3,1
117,AB,AB,51.010413,-114.166987,hydro_run,0,3,1
118,AB,AB,51.010413,-114.166987,hydro_run,0,5,1
119,AB,AB,54.6139,-115.567253,NG_CC,0,7,2.73
120,AB,AB,50.136003,-112.72442,solar_PV,0,25,0
121,AB,AB,50.490504,-111.652481,solar_PV,0,23,0
122,AB,AB,49.72934,-112.836625,hydro_run,0,7,1
123,AB,AB,49.569205,-113.82165,wind_onshore,0,66,0
124,AB,AB,49.569205,-113.82165,wind_onshore,0,66,0
125,AB,AB,50.495098,-116.117825,hydro_run,0,5,1
126,AB,AB,52.048566,-113.849874,solar_PV,0,22,0
127,AB,AB,54.586261,-110.810573,NG_CG,0,180,2.73
128,AB,AB,54.586261,-110.810573,NG_CG,0,195,2.73
129,AB,AB,57.429335,-111.138592,NG_CG,0,84,2.73
130,AB,AB,53.539768,-113.371343,NG_CG,0,43,2.73
131,AB,AB,50.710701,-111.091596,solar_PV,0,23,0
132,AB,AB,52.302068,-113.728788,solar_PV,0,25,0
133,AB,AB,52.302068,-113.728788,solar_PV,0,22,0
134,AB,AB,50.822772,-111.066735,wind_onshore,0,122.4,0
135,AB,AB,50.822772,-111.066735,wind_onshore,0,71.4,0
136,AB,AB,50.822772,-111.066735,wind_onshore,0,109.2,0
137,AB,AB,52.302068,-113.728788,NG_CG,0,474,2.73
138,AB,AB,54.127889,-115.665862,NG_CG,0,40,2.73
139,AB,AB,53.450461,-114.447566,NG_CC,0,395,2.73
140,AB,AB,53.450461,-114.447566,NG_CC,0,466,2.73
141,AB,AB,53.450461,-114.447566,coal,0,434,6.58
142,AB,AB,53.450461,-114.447566,coal,0,434,6.58
143,AB,AB,53.450461,-114.447566,coal,0,498,6.58
144,AB,AB,49.569205,-113.82165,wind_onshore,0,63,0
145,AB,AB,53.462193,-113.562297,solar_PV,0,7,0
146,AB,AB,53.462193,-113.562297,solar_PV,0,7,0
147,AB,AB,51.010413,-114.166987,hydro_run,0,4.5,1
148,AB,AB,51.010413,-114.166987,hydro_run,0,4.5,1
149,AB,AB,51.010413,-114.166987,hydro_run,0,10,1
150,AB,AB,51.405301,-110.561189,wind_onshore,0,152,0
151,AB,AB,49.641708,-113.491982,wind_onshore,0,3,0
152,AB,AB,51.442463,-112.211905,solar_PV,0,14,0
153,AB,AB,49.827779,-112.735101,NG_SC,0,8,6.88
154,AB,AB,49.650996,-111.291014,NG_SC,0,7,6.88
155,AB,AB,49.827779,-112.735101,NG_SC,0,6,6.88
156,AB,AB,49.641708,-113.491982,NG_SC,0,4,6.88
157,AB,AB,55.663743,-110.718669,NG_CG,0,202,2.73
158,AB,AB,51.442463,-112.211905,solar_PV,0,25,0
159,AB,AB,57.252788,-111.5059,NG_CG,0,202,2.73
160,AB,AB,57.041154,-111.90433,NG_CG,0,207,2.73
161,AB,AB,49.72934,-112.836625,solar_PV,0,24,0
162,AB,AB,55.763714,-120.446507,NG_CG,0,5,2.73
163,AB,AB,50.490504,-111.652481,NG_SC,0,20,6.88
164,AB,AB,52.048566,-113.849874,wind_onshore,0,82,0
165,AB,AB,50.961652,-113.719549,solar_PV,0,26,0
166,AB,AB,55.184336,-120.854741,NG_SC,0,3,6.88
167,AB,AB,55.184336,-120.854741,NG_SC,0,9,6.88
168,AB,AB,55.184336,-120.854741,NG_SC,0,9,6.88
169,AB,AB,55.763714,-120.446507,NG_SC,0,105,6.88
170,AB,AB,54.127889,-115.665862,biomass,0.4,16,7.07
171,AB,AB,51.179623,-113.937546,NG_CC,0,120,2.73
172,AB,AB,56.304591,-110.950917,NG_CG,0,220,2.73
173,AB,AB,49.557522,-113.961163,hydro_daily,0,16,5
174,AB,AB,49.557522,-113.961163,hydro_daily,0,16,5
175,AB,AB,49.569205,-113.82165,wind_onshore,0,3.6,0
176,AB,AB,49.569205,-113.82165,wind_onshore,0,46,0
177,AB,AB,52.173999,-112.049392,wind_onshore,0,198,0
178,AB,AB,50.495098,-116.117825,hydro_run,0,12,1
179,AB,AB,54.586261,-110.810573,NG_CG,0,16,2.73
180,AB,AB,55.763714,-120.446507,NG_SC,0,48,6.88
181,AB,AB,52.91151,-115.373052,NG_SC,0,13,6.88
182,AB,AB,54.586261,-110.810573,NG_CG,0,100,2.73
183,AB,AB,56.180774,-120.909356,NG_SC,0,50,6.88
184,AB,AB,49.557522,-113.961163,wind_onshore,0,105,0
185,AB,AB,56.180774,-120.909356,NG_CG,0,47,2.73
186,AB,AB,50.495098,-116.117825,hydro_daily,0,17,5
187,AB,AB,50.495098,-116.117825,hydro_daily,0,30,5
188,AB,AB,49.690975,-111.124167,wind_onshore,0,130,0
189,AB,AB,49.72934,-112.836625,hydro_run,0,20,1
190,AB,AB,56.985236,-111.547986,NG_CG,0,510,2.73
191,AB,AB,57.008701,-111.488731,NG_CG,0,50,2.73
192,AB,AB,49.72934,-112.836625,wind_onshore,0,30,0
193,AB,AB,49.827779,-112.735101,wind_onshore,0,30,0
194,AB,AB,51.442463,-112.211905,wind_onshore,0,88,0
195,AB,AB,57.008701,-111.488731,NG_CG,0,376,2.73
196,AB,AB,57.240951,-110.856838,NG_CG,0,497,2.73
197,AB,AB,53.507725,-114.553231,NG_CC,0,401,2.73
198,AB,AB,53.507725,-114.553231,coal,0,406,6.58
199,AB,AB,53.507725,-114.553231,coal,0,401,6.58
200,AB,AB,55.763714,-120.446507,NG_CG,0,10,2.73
201,AB,AB,50.598059,-113.714479,solar_PV,0,81,0
202,AB,AB,53.539768,-113.371343,NG_SC,0,20,6.88
203,AB,AB,49.641708,-113.491982,solar_PV,0,30,0
204,AB,AB,51.442782,-111.793685,NG_CC,0,400,2.73
205,AB,AB,51.442782,-111.793685,NG_CC,0,400,2.73
206,AB,AB,51.442782,-111.793685,coal,0,408,6.58
207,AB,AB,51.442782,-111.793685,coal,0,408,6.58
208,AB,AB,52.259814,-114.290165,NG_CG,0,19,2.73
209,AB,AB,51.736889,-110.643615,wind_onshore,0,297,0
210,AB,AB,53.740713,-113.208299,NG_SC,0,10,6.88
211,AB,AB,49.516489,-113.926088,wind_onshore,0,6.5,0
212,AB,AB,55.267832,-114.578894,biomass,0.4,9,7.07
213,AB,AB,51.43106,-113.837955,solar_PV,0,75,0
214,AB,AB,49.641708,-113.491982,hydro_run,0,2,1
215,AB,AB,50.495098,-116.117825,hydro_daily,0,46,5
216,AB,AB,50.495098,-116.117825,hydro_daily,0,46,5
217,AB,AB,55.267832,-114.578894,biomass,0.4,20,7.07
218,AB,AB,50.961652,-113.719549,solar_PV,0,18,0
219,AB,AB,50.961652,-113.719549,solar_PV,0,23,0
220,AB,AB,50.165781,-113.615453,solar_PV,0,17,0
221,AB,AB,50.490504,-111.652481,solar_PV,0,23,0
222,AB,AB,49.72934,-112.836625,wind_onshore,0,113,0
223,AB,AB,49.650996,-111.291014,wind_onshore,0,81,0
224,AB,AB,49.72934,-112.836625,hydro_run,0,14,1
225,AB,AB,50.955789,-113.718899,NG_CG,0,95,2.73
226,AB,AB,53.838587,-113.112196,NG_CG,0,92,2.73
227,AB,AB,50.490504,-111.652481,solar_PV,0,21,0
228,AB,AB,53.516682,-116.604432,NG_CG,0,13,2.73
229,AB,AB,51.431387,-113.837206,solar_PV,0,25,0
230,AB,AB,50.495098,-116.117825,hydro_run,0,3,1
231,AB,AB,50.259286,-112.76472,solar_PV,0,465,0
232,AB,AB,53.530046,-113.499495,NG_CG,0,39,2.73
233,AB,AB,51.010413,-114.166987,NG_CG,0,12,2.73
234,AB,AB,50.260017,-112.765177,solar_PV,0,22,0
235,AB,AB,54.941979,-117.202936,NG_SC,0,50,6.88
236,AB,AB,54.941979,-117.202936,NG_SC,0,50,6.88
237,AB,AB,50.136003,-112.72442,solar_PV,0,22,0
238,AB,AB,56.277074,-116.975322,NG_SC,0,20,6.88
239,AB,AB,50.259286,-112.76472,solar_PV,0,50,0
240,AB,AB,49.650996,-111.291014,solar_PV,0,19,0
241,AB,AB,55.763714,-120.446507,NG_CG,0,19,2.73
242,AB,AB,54.941979,-117.202936,biomass,0.4,48,7.07
243,AB,AB,51.442463,-112.211905,wind_onshore,0,120,0
244,AB,AB,49.650996,-111.291014,wind_onshore,0,201.6,0
245,AB,AB,49.650996,-111.291014,wind_onshore,0,97,0
246,AB,AB,52.651507,-115.078971,NG_SC,0,9,6.88
247,AB,AB,49.690975,-111.124167,wind_onshore,0,122.3,0
248,AB,AB,49.641708,-113.491982,wind_onshore,0,206.4,0
249,AB,AB,54.155822,-114.473306,biomass,0.4,18,7.07
250,AB,AB,49.515549,-113.923193,hydro_run,0,2.7,1
251,AB,AB,49.515549,-113.923193,wind_onshore,0,3.9,0
252,AB,AB,53.516682,-116.604432,biomass,0.4,50,7.07
253,AB,AB,51.442782,-111.793685,solar_PV,0,6,0
254,BC,BC,49.500543,-115.580487,hydro_daily,0,8,5
255,BC,BC,49.500543,-115.580487,hydro_daily,0,8,5
256,BC,BC,49.500543,-115.580487,hydro_daily,0,8,5
257,BC,BC,49.343024,-117.768849,hydro_daily,0,92.5,5
258,BC,BC,49.343024,-117.768849,hydro_daily,0,92.5,5
259,BC,BC,50.985679,-118.204474,hydro_run,0,10,1
260,BC,BC,49.069045,-122.297098,hydro_daily,0,9,5
261,BC,BC,49.392836,-124.671575,hydro_daily,0,28,5
262,BC,BC,49.913835,-123.324819,hydro_run,0,49.9,1
263,BC,BC,50.105418,-121.567372,hydro_run,0,9,1
264,BC,BC,50.635524,-123.405928,hydro_run,0,25.3,1
265,BC,BC,50.090404,-123.034464,hydro_run,0,7.6,1
266,BC,BC,49.913835,-123.324819,hydro_run,0,10,1
267,BC,BC,49.913835,-123.324819,hydro_run,0,10,1
268,BC,BC,55.763714,-120.446507,wind_onshore,0,102,0
269,BC,BC,52.075872,-118.570515,hydro_run,0,20,1
270,BC,BC,49.453258,-117.517897,hydro_run,0,16.2,1
271,BC,BC,49.523649,-123.489978,hydro_run,0,14.7,1
272,BC,BC,50.72985,-122.240038,hydro_daily,0,52,5
273,BC,BC,50.72985,-122.240038,hydro_daily,0,52,5
274,BC,BC,50.72985,-122.240038,hydro_daily,0,52,5
275,BC,BC,50.72985,-122.240038,hydro_daily,0,52,5
276,BC,BC,50.72985,-122.240038,hydro_daily,0,75,5
277,BC,BC,50.72985,-122.240038,hydro_daily,0,75,5
278,BC,BC,50.72985,-122.240038,hydro_daily,0,75,5
279,BC,BC,50.72985,-122.240038,hydro_daily,0,75,5
280,BC,BC,49.789185,-126.064258,hydro_run,0,4,1
281,BC,BC,49.323118,-117.619793,hydro_daily,0,37.5,5
282,BC,BC,49.323118,-117.619793,hydro_daily,0,37.5,5
283,BC,BC,49.323118,-117.619793,hydro_daily,0,37.5,5
284,BC,BC,49.323118,-117.619793,hydro_daily,0,37.5,5
285,BC,BC,49.759134,-122.205199,hydro_run,0,27.5,1
286,BC,BC,54.256795,-130.231685,hydro_daily,0,7.2,5
287,BC,BC,49.323118,-117.619793,hydro_daily,0,120,5
288,BC,BC,49.759134,-122.205199,hydro_run,0,40.6,1
289,BC,BC,53.007161,-122.496573,biomass,0.4,30.65,7.07
290,BC,BC,53.007161,-122.496573,biomass,0.4,30.65,7.07
291,BC,BC,49.392836,-124.671575,hydro_run,0,6.3,1
292,BC,BC,49.122453,-123.950849,biogas,0.4,1.26,9.72
293,BC,BC,48.82734,-123.716421,biomass,0.4,38,7.07
294,BC,BC,55.070415,-122.788399,biomass,0.4,36,7.07
295,BC,BC,50.754923,-120.80052,biogas,0.4,4.8,9.72
296,BC,BC,49.343024,-117.768849,biomass,0.4,100,7.07
297,BC,BC,49.933702,-123.290985,hydro_daily,0,90,5
298,BC,BC,49.933702,-123.290985,hydro_daily,0,90,5
299,BC,BC,49.392836,-124.671575,hydro_run,0,5.5,1
300,BC,BC,49.523649,-123.489978,hydro_daily,0,45,5
301,BC,BC,49.453258,-117.517897,hydro_daily,0,17,5
302,BC,BC,49.453258,-117.517897,hydro_daily,0,17,5
303,BC,BC,49.453258,-117.517897,hydro_daily,0,17,5
304,BC,BC,50.985679,-118.204474,hydro_run,0,3,1
305,BC,BC,49.500543,-115.580487,biomass,0.4,51,7.07
306,BC,BC,49.735535,-114.858257,biomass,0.4,10.5,7.07
307,BC,BC,53.020438,-122.429605,hydro_run,0,6,1
308,BC,BC,49.249427,-123.197669,biomass,0.4,2,7.07
309,BC,BC,49.789185,-126.064258,wind_onshore,0,99.2,0
310,BC,BC,49.790166,-123.160951,hydro_run,0,15,1
311,BC,BC,55.723487,-121.565045,biomass,0.4,12,7.07
312,BC,BC,49.789185,-126.064258,hydro_run,0,2.83,1
313,BC,BC,49.759134,-122.205199,hydro_run,0,28.76,1
314,BC,BC,55.781694,-122.226925,wind_onshore,0,144,0
315,BC,BC,54.45228,-128.632826,hydro_run,0,20,1
316,BC,BC,49.392836,-124.671575,hydro_run,0,6,1
317,BC,BC,49.906798,-119.347162,hydro_daily,0,1.1,5
318,BC,BC,49.500543,-115.580487,hydro_daily,0,5.6,5
319,BC,BC,49.500543,-115.580487,hydro_daily,0,5.6,5
320,BC,BC,50.675081,-123.960276,hydro_run,0,147.3,1
321,BC,BC,53.020438,-122.429605,hydro_run,0,1.6,1
322,BC,BC,54.000696,-124.072755,biomass,0.4,40,7.07
323,BC,BC,56.711854,-130.685908,hydro_run,0,21.7,1
324,BC,BC,56.711854,-130.685908,hydro_run,0,21.7,1
325,BC,BC,56.711854,-130.685908,hydro_run,0,21.7,1
326,BC,BC,56.711854,-130.685908,hydro_run,0,21.7,1
327,BC,BC,56.711854,-130.685908,hydro_run,0,21.7,1
328,BC,BC,56.711854,-130.685908,hydro_run,0,21.7,1
329,BC,BC,56.711854,-130.685908,hydro_run,0,21.7,1
330,BC,BC,56.711854,-130.685908,hydro_run,0,21.7,1
331,BC,BC,56.711854,-130.685908,hydro_run,0,21.7,1
332,BC,BC,54.256795,-130.231685,hydro_daily,0,3.5,5
333,BC,BC,54.256795,-130.231685,hydro_daily,0,3.5,5
334,BC,BC,56.994182,-126.75829,NG_CC,0,52.2,2.73
335,BC,BC,56.994182,-126.75829,NG_CC,0,28,2.73
336,BC,BC,49.759134,-122.205199,hydro_run,0,25.28,1
337,BC,BC,49.523649,-123.489978,hydro_run,0,10.4,1
338,BC,BC,49.198157,-123.115357,biogas,0.4,1.03,9.72
339,BC,BC,54.074358,-125.015718,biomass,0.4,6,7.07
340,BC,BC,54.074358,-125.015718,biomass,0.4,6,7.07
341,BC,BC,49.790166,-123.160951,hydro_run,0,7.9,1
342,BC,BC,51.281768,-116.994352,biomass,0.4,7.5,7.07
343,BC,BC,56.013887,-122.197188,hydro_monthly,0,305,2
344,BC,BC,56.013887,-122.197188,hydro_monthly,0,305,2
345,BC,BC,56.013887,-122.197188,hydro_monthly,0,305,2
346,BC,BC,56.013887,-122.197188,hydro_monthly,0,305,2
347,BC,BC,56.013887,-122.197188,hydro_monthly,0,305,2
348,BC,BC,56.013887,-122.197188,hydro_monthly,0,305,2
349,BC,BC,56.013887,-122.197188,hydro_monthly,0,305,2
350,BC,BC,56.013887,-122.197188,hydro_monthly,0,305,2
351,BC,BC,56.013887,-122.197188,hydro_monthly,0,305,2
352,BC,BC,56.013887,-122.197188,hydro_monthly,0,305,2
353,BC,BC,49.392836,-124.671575,hydro_run,0,6,1
354,BC,BC,52.075872,-118.570515,hydro_run,0,2.4,1
355,BC,BC,49.122453,-123.950849,biomass,0.4,55,7.07
356,BC,BC,49.236392,-121.680559,hydro_run,0,11,1
357,BC,BC,49.523649,-123.489978,biomass,0.4,112,7.07
358,BC,BC,48.566978,-123.412041,biogas,0.4,1.8,9.72
359,BC,BC,49.092139,-123.041678,biogas,0.4,8.8,9.72
360,BC,BC,52.075872,-118.570515,hydro_run,0,5.7,1
361,BC,BC,49.789185,-126.064258,NG_CC,0,275,2.73
362,BC,BC,53.85023,-122.608969,biomass,0.4,31.7,7.07
363,BC,BC,49.789185,-126.064258,hydro_daily,0,46,5
364,BC,BC,49.789185,-126.064258,hydro_daily,0,46,5
365,BC,BC,49.789185,-126.064258,hydro_daily,0,46,5
366,BC,BC,50.604008,-124.024891,hydro_run,0,62,1
367,BC,BC,50.635524,-123.405928,hydro_run,0,21.3,1
368,BC,BC,48.490565,-123.458141,hydro_daily,0,170,5
369,BC,BC,50.105418,-121.567372,hydro_run,0,50,1
370,BC,BC,49.453258,-117.517897,hydro_daily,0,146.25,5
371,BC,BC,49.453258,-117.517897,hydro_daily,0,146.25,5
372,BC,BC,49.453258,-117.517897,hydro_daily,0,146.25,5
373,BC,BC,49.453258,-117.517897,hydro_daily,0,146.25,5
374,BC,BC,50.680084,-120.282704,biomass,0.4,76,7.07
375,BC,BC,49.789185,-126.064258,hydro_run,0,45,1
376,BC,BC,53.563171,-127.942556,hydro_monthly,0,112,2
377,BC,BC,53.563171,-127.942556,hydro_monthly,0,112,2
378,BC,BC,53.563171,-127.942556,hydro_monthly,0,112,2
379,BC,BC,53.563171,-127.942556,hydro_monthly,0,112,2
380,BC,BC,53.563171,-127.942556,hydro_monthly,0,112,2
381,BC,BC,53.563171,-127.942556,hydro_monthly,0,112,2
382,BC,BC,53.563171,-127.942556,hydro_monthly,0,112,2
383,BC,BC,53.563171,-127.942556,hydro_monthly,0,112,2
384,BC,BC,50.72562,-122.25233,hydro_daily,0,25,5
385,BC,BC,49.309694,-122.806744,hydro_daily,0,55,5
386,BC,BC,49.453258,-117.517897,hydro_daily,0,16,5
387,BC,BC,49.453258,-117.517897,hydro_daily,0,16,5
388,BC,BC,49.453258,-117.517897,hydro_daily,0,14,5
389,BC,BC,49.913835,-123.324819,hydro_run,0,11,1
390,BC,BC,49.789185,-126.064258,hydro_daily,0,23.5,5
391,BC,BC,49.789185,-126.064258,hydro_daily,0,23.5,5
392,BC,BC,49.7871,-124.17721,hydro_run,0,37,1
393,BC,BC,56.7293,-130.597656,hydro_daily,0,15.5,5
394,BC,BC,56.7293,-130.597656,hydro_daily,0,15.5,5
395,BC,BC,49.236392,-121.680559,hydro_run,0,3.2,1
396,BC,BC,49.790166,-123.160951,hydro_run,0,58,1
397,BC,BC,52.075872,-118.570515,hydro_monthly,0,492,2
398,BC,BC,52.075872,-118.570515,hydro_monthly,0,492,2
399,BC,BC,52.075872,-118.570515,hydro_monthly,0,493.5,2
400,BC,BC,52.075872,-118.570515,hydro_monthly,0,493.5,2
401,BC,BC,52.075872,-118.570515,hydro_monthly,0,500,2
402,BC,BC,52.075872,-118.570515,hydro_monthly,0,500,2
403,BC,BC,49.789185,-126.064258,hydro_run,0,3.8,1
404,BC,BC,56.180774,-120.909356,NG_CG,0,60,2.73
405,BC,BC,56.180774,-120.909356,NG_CG,0,60,2.73
406,BC,BC,49.523649,-123.489978,hydro_run,0,9.8,1
407,BC,BC,50.279475,-122.859303,hydro_run,0,29.5,1
408,BC,BC,56.711854,-130.685908,hydro_run,0,66,1
409,BC,BC,50.180236,-120.389839,biomass,0.4,40,7.07
410,BC,BC,53.020438,-122.429605,hydro_run,0,1.2,1
411,BC,BC,55.28438,-121.458035,wind_onshore,0,184.6,0
412,BC,BC,55.285633,-121.298571,wind_onshore,0,15,0
413,BC,BC,49.392836,-124.671575,hydro_run,0,4.6,1
414,BC,BC,50.623136,-124.187332,hydro_run,0,77.9,1
415,BC,BC,54.000696,-124.072755,biomass,0.4,1.8,7.07
416,BC,BC,49.668833,-123.960396,hydro_run,0,33,1
417,BC,BC,52.305565,-122.21554,biomass,0.4,66,7.07
418,BC,BC,53.85023,-122.608969,biomass,0.4,94.5,7.07
